licenceId,licenceNumber,licensee,channel,frequency,location,status,txrx,suppressed
179729,249598,"ALL TRAFFIC MANAGEMENT SERVICES LIMITED","DNX4",458.38125,"WELLINGTON REGION","Current","TX",false
179729,249598,"ALL TRAFFIC MANAGEMENT SERVICES LIMITED","CNX68",455.24375,"WELLINGTON REGION","Current","TX",false
179729,249598,"ALL TRAFFIC MANAGEMENT SERVICES LIMITED","CNX24",453.34375,"WELLINGTON REGION","Current","TX",false
179728,,"MANAWATU AMATEUR RADIO SOCIETY INCORPORATED",,,"AMATEUR MOBILE AREA","Current","TX",false
179726,249599,"MANAWATU AMATEUR RADIO SOCIETY INCORPORATED","70AR9712",439.7125,"PAHIATUA TRACK","Current","TX",false
179725,249592,"SURVEY GISBORNE LIMITED","EEX283",172.75,"GISBORNE REGION","Current","TX",false
179725,249592,"SURVEY GISBORNE LIMITED","EEX199",171.7,"GISBORNE REGION","Current","TX",false
179724,,"RN & MW PROFFIT","FN45#",472.55625,"MOBILE","Current","TX",false
179715,249806,"RICCARTON HIGH SCHOOL","ENX65",150.8625,"WEST COAST REGION","Current","TX",false
179715,249806,"RICCARTON HIGH SCHOOL","ENX65",150.8625,"CANTERBURY REGION","Current","TX",false
179714,249583,"ZEALANDIA HORTICULTURE LIMITED","FNX860",489.98125,"AUCKLAND REGION","Current","TX",false
179713,249682,"RN & MW PROFFIT","FN45",478.54375,"RAUPUHA, MAHOENUI","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX11",449.88125,"PORT OF NELSON OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX11",449.88125,"PORT OF MARLBOROUGH OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX9",449.85625,"PORT OF NELSON OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX9",449.85625,"PORT OF MARLBOROUGH OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX8",449.84375,"PORT OF NELSON OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX8",449.84375,"PORT OF MARLBOROUGH OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX7",449.83125,"PORT OF NELSON OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX7",449.83125,"PORT OF MARLBOROUGH OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX4",449.79375,"PORT OF NELSON OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX4",449.79375,"PORT OF MARLBOROUGH OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX3",449.78125,"PORT OF NELSON OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX3",449.78125,"PORT OF MARLBOROUGH OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX1",449.75625,"PORT OF NELSON OPERATIONAL AREA","Current","TX",false
179712,249581,"PORT NELSON LIMITED","CNX1",449.75625,"PORT OF MARLBOROUGH OPERATIONAL AREA","Current","TX",false
179701,258269,"NZME RADIO LIMITED","FM441",106.0,"RATAROA","Current","TX",false
179697,249570,"SPARK NEW ZEALAND TRADING LIMITED","13G4W",12947.0,"TE MIRO","Current","TX",false
179696,249569,"SPARK NEW ZEALAND TRADING LIMITED","13G4W#",13213.0,"HAUTAPU","Current","TX",false
179690,,"OMV NEW ZEALAND LIMITED","CN38#",450.74375,"MOBILE","Current","TX",false
179689,,"OMV NEW ZEALAND LIMITED","CN1#",450.28125,"MOBILE","Current","TX",false
179688,249575,"OMV NEW ZEALAND LIMITED","CN38",455.78125,"OAONUI","Current","TX",false
179687,249574,"OMV NEW ZEALAND LIMITED","CN1",455.31875,"MAUI B","Current","TX",false
179684,249595,"YEALANDS ESTATE WINES LIMITED","J54C",450.0125,"YEALANDS BASE","Current","TX",false
179683,249594,"YEALANDS ESTATE WINES LIMITED","J54C",450.0125,"YEALANDS PUMP SITE","Current","TX",false
179674,,"COLVINS LIMITED","EN82#",155.94375,"MOBILE","Current","TX",false
179673,,"COLVINS LIMITED","EN29#",155.28125,"MOBILE","Current","TX",false
179672,,"COLVINS LIMITED","EN25#",155.23125,"MOBILE","Current","TX",false
179670,249706,"COLVINS LIMITED","EN82",151.7625,"ARAKIHI SOUTH","Current","TX",false
179669,249707,"COLVINS LIMITED","EN29",151.1,"ARAKIHI SOUTH","Current","TX",false
179667,249709,"COLVINS LIMITED","EN25",151.05,"MATA ROAD","Current","TX",false
179656,,"FILM RADIOS.COM LIMITED","EN171#",154.65625,"MOBILE","Current","TX",false
179653,252773,"FILM RADIOS.COM LIMITED","EN171",152.875,"MT NICHOLAS","Current","TX",false
179650,249546,"STRAITNZ BLUEBRIDGE LIMITED","DNX89",466.86875,"ALL NEW ZEALAND","Current","TX",false
179650,249546,"STRAITNZ BLUEBRIDGE LIMITED","DNX59",464.95625,"ALL NEW ZEALAND","Current","TX",false
179650,249546,"STRAITNZ BLUEBRIDGE LIMITED","DNX40",461.71875,"ALL NEW ZEALAND","Current","TX",false
179650,249546,"STRAITNZ BLUEBRIDGE LIMITED","DNX10",458.45625,"ALL NEW ZEALAND","Current","TX",false
179649,250141,"SWIRE SHIPPING (NZ) LIMITED","CNX18",449.96875,"ALL NEW ZEALAND","Current","TX",false
179649,250141,"SWIRE SHIPPING (NZ) LIMITED","CNX15",449.93125,"ALL NEW ZEALAND","Current","TX",false
179631,249552,"MANAWA ENERGY GENERATION LIMITED","TT3C",160.1875,"MANGANUI INTAKE WEIR","Current","TX",false
179628,249515,"LANDCORP FARMING LIMITED","ENX41",150.5625,"WAITETI STATION","Current","TX",false
179628,249515,"LANDCORP FARMING LIMITED","ENX41",150.5625,"MERINGA STATION","Current","TX",false
179628,249515,"LANDCORP FARMING LIMITED","ENX41",150.5625,"GOUDIES STATION REPOROA","Current","TX",false
179628,249515,"LANDCORP FARMING LIMITED","ENX5",150.1125,"WAITETI STATION","Current","TX",false
179628,249515,"LANDCORP FARMING LIMITED","ENX5",150.1125,"MERINGA STATION","Current","TX",false
179628,249515,"LANDCORP FARMING LIMITED","ENX5",150.1125,"GOUDIES STATION REPOROA","Current","TX",false
179627,,"TAIT INTERNATIONAL LIMITED","TSN202#",815.51875,"MOBILE","Current","TX",false
179626,249705,"TAIT INTERNATIONAL LIMITED","TSN202",860.51875,"TAIT 245 WOOLDRIDGE RD WEST WING","Current","TX",false
179621,,"TAIT INTERNATIONAL LIMITED","TSN78#",813.96875,"MOBILE","Current","TX",false
179620,249700,"TAIT INTERNATIONAL LIMITED","TSN78",858.96875,"TAIT 245 WOOLDRIDGE RD WEST WING","Current","TX",false
179619,,"TAIT INTERNATIONAL LIMITED","DN211#",469.63125,"MOBILE","Current","TX",false
179618,249704,"TAIT INTERNATIONAL LIMITED","DN211",464.44375,"TAIT 245 WOOLDRIDGE RD WEST WING","Current","TX",false
179613,,"TAIT INTERNATIONAL LIMITED","DN95#",468.18125,"MOBILE","Current","TX",false
179612,249699,"TAIT INTERNATIONAL LIMITED","DN95",462.99375,"TAIT 245 WOOLDRIDGE RD WEST WING","Current","TX",false
179611,,"TAIT INTERNATIONAL LIMITED","EE175#",168.9875,"MOBILE","Current","TX",false
179610,249701,"TAIT INTERNATIONAL LIMITED","EE175",164.3875,"TAIT 245 WOOLDRIDGE RD WEST WING","Current","TX",false
179605,,"TAIT INTERNATIONAL LIMITED","EE145#",168.6125,"MOBILE","Current","TX",false
179604,249703,"TAIT INTERNATIONAL LIMITED","EE145",164.0125,"TAIT 245 WOOLDRIDGE RD WEST WING","Current","TX",false
179603,250898,"KIWI CONTROL SYSTEMS LIMITED","CNX25",453.35625,"ALL NEW ZEALAND","Current","TX",false
179594,,"MAINPOWER NEW ZEALAND LTD","C76#",452.1625,"MOBILE","Current","TX",false
179593,250207,"MAINPOWER NEW ZEALAND LTD","C76",457.2,"MT ALEXANDER","Current","TX",false
179592,249584,"RHEMA MEDIA INCORPORATED","AM110",0.612,"KAIMATA","Current","TX",false
179591,,"KIWIRAIL","CN15#",450.45625,"MOBILE","Current","TX",false
179589,249622,"KIWIRAIL","CN15",455.49375,"WAIOURU RAIL STATION","Current","TX",false
179584,,"BUSHY KNOLL FOREST LIMITED","EE68#",167.65,"MOBILE","Current","TX",false
179583,249724,"BUSHY KNOLL FOREST LIMITED","EE68",163.05,"BUSHY KNOLL EE SITE","Current","TX",false
179582,249554,"HIDDEN LAKES (2008) LIMITED","EEX121",170.725,"SOUTHLAND REGION","Current","TX",false
179582,249554,"HIDDEN LAKES (2008) LIMITED","EEX121",170.725,"OTAGO REGION","Current","TX",false
179578,249485,"CHORUS NEW ZEALAND LIMITED","23G1A1#",22484.0,"HURUIKI","Current","TX",false
179577,249484,"CHORUS NEW ZEALAND LIMITED","23G1A1",21252.0,"WHANGARURU EXCHANGE","Current","TX",false
179576,249487,"CHORUS NEW ZEALAND LIMITED","23G1A1#",22484.0,"PIRIPIRI RADIO","Current","TX",false
179575,249486,"CHORUS NEW ZEALAND LIMITED","23G1A1",21252.0,"PIRIPIRI REPEATER","Current","TX",false
179574,249507,"POWERCO LIMITED","11G8A",10975.0,"TAKIHI (POWERCO)","Current","TX",false
179572,249506,"POWERCO LIMITED","11G8A#",11505.0,"MAEWA TRIG","Current","TX",false
179556,,"AIRWAYS CORPORATION OF NEW ZEALAND LIMITED","DME78X#",1102.0,"AERO MOBILE AREA","Current","TX",false
179532,,"PATERSON PITTS LIMITED PARTNERSHIP","C8#",450.4625,"MOBILE","Current","TX",false
179531,249469,"D G GLENN LOGGING LIMITED","BWN17A",159.3,"CAPE KIDNAPPERS FORESTRY AREA","Current","TX",false
179530,249468,"PATERSON PITTS LIMITED PARTNERSHIP","C8",455.5,"PATERSON PITTS WANAKA","Current","TX",false
179519,249489,"AIRWAYS CORPORATION OF NEW ZEALAND LIMITED","VOR78X",113.1,"NELSON DME/DVOR","Current","TX",false
179518,249488,"AIRWAYS CORPORATION OF NEW ZEALAND LIMITED","DME78X",1165.0,"NELSON DME/DVOR","Current","TX",false
179514,,"AUCKLAND EMERGENCY MANAGEMENT","CN24#",450.56875,"MOBILE","Current","TX",false
179512,250352,"AUCKLAND EMERGENCY MANAGEMENT","CN24",455.60625,"TRIG HILL WAIHEKE ISLAND","Current","TX",false
179508,249441,"KORDIA LIMITED","13G8#",13227.0,"SUGARLOAF","Current","TX",false
179507,249440,"KORDIA LIMITED","13G8",12961.0,"BELFAST FREEZING WKS CAR PARK","Current","TX",false
179506,249432,"KORDIA LIMITED","11G7#",11485.0,"SILVER FERN 100 WOOD ROAD WAITOA","Current","TX",false
179505,249431,"KORDIA LIMITED","11G7",10955.0,"MT TE AROHA","Current","TX",false
179476,249819,"MEDIAWORKS RADIO LIMITED","KL14",847.75,"MEDIAWORKS STUDIO PALMERSTON NORTH","Current","TX",false
179475,249818,"MEDIAWORKS RADIO LIMITED","KL13",847.25,"MEDIAWORKS STUDIO PALMERSTON NORTH","Current","TX",false
179466,249822,"MEDIAWORKS RADIO LIMITED","KL20",850.75,"MEDIAWORKS STUDIO PALMERSTON NORTH","Current","TX",false
179465,249821,"MEDIAWORKS RADIO LIMITED","KL19",850.25,"MEDIAWORKS STUDIO PALMERSTON NORTH","Current","TX",false
179464,249820,"MEDIAWORKS RADIO LIMITED","KL17",849.25,"MEDIAWORKS STUDIO PALMERSTON NORTH","Current","TX",false
179460,249817,"MEDIAWORKS RADIO LIMITED","K3A2#",931.75,"MEDIAWORKS STUDIO PALMERSTON NORTH","Current","TX",false
179459,249816,"MEDIAWORKS RADIO LIMITED","K2A2#",930.75,"MEDIAWORKS STUDIO PALMERSTON NORTH","Current","TX",false
179454,,"COASTLANDS SHOPPINGTOWN LTD","FN3#",472.03125,"MOBILE","Current","TX",false
179452,,"NETWORK TASMAN LTD","EN79#",155.90625,"MOBILE","Current","TX",false
179451,249404,"NETWORK TASMAN LTD","EN79",151.725,"FRINGED HILL (NORTH)","Current","TX",false
179448,249394,"COASTLANDS SHOPPINGTOWN LTD","FNX121",470.75625,"KAPITI COAST DISTRICT TLA","Current","TX",false
179447,,"KARORI SANCTUARY TRUST","EN31#",155.30625,"MOBILE","Current","TX",false
179446,249402,"KARORI SANCTUARY TRUST","EN31",151.125,"KARORI WILDLIFE SANCTUARY","Current","TX",false
179445,249401,"PARLIAMENTARY SECURITY SERVICES","DNX20",458.65625,"WELLINGTON CITY TLA","Current","TX",false
179442,250067,"COASTLANDS SHOPPINGTOWN LTD","FN3",478.01875,"PARAPARAUMU","Current","TX",false
179441,,"TAUMATA PLANTATIONS LIMITED","EN163#",154.55625,"MOBILE","Current","TX",false
179440,,"TAUMATA PLANTATIONS LIMITED","EN77#",155.88125,"MOBILE","Current","TX",false
179439,,"TAUMATA PLANTATIONS LIMITED","EN51#",155.55625,"MOBILE","Current","TX",false
179438,,"TAUMATA PLANTATIONS LIMITED","EN51#",155.55625,"MOBILE","Current","TX",false
179436,,"TAUMATA PLANTATIONS LIMITED","EN47#",155.50625,"MOBILE","Current","TX",false
179434,,"TAUMATA PLANTATIONS LIMITED","EN43#",155.45625,"MOBILE","Current","TX",false
179433,,"TAUMATA PLANTATIONS LIMITED","EN33#",155.33125,"MOBILE","Current","TX",false
179432,,"TAUMATA PLANTATIONS LIMITED","EN33#",155.33125,"MOBILE","Current","TX",false
179430,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN169#",154.63125,"MOBILE","Current","TX",false
179429,249397,"KORDIA LIMITED","8GL3#",8118.32,"WHARITE","Current","TX",false
179427,249396,"KORDIA LIMITED","8GL3",7807.0,"PALMERSTON NORTH RAILYARD","Current","TX",false
179426,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN165#",154.58125,"MOBILE","Current","TX",false
179425,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN163#",154.55625,"MOBILE","Current","TX",false
179424,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN161#",154.53125,"MOBILE","Current","TX",false
179423,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN149#",154.38125,"MOBILE","Current","TX",false
179422,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN147#",154.35625,"MOBILE","Current","TX",false
179421,,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN141#",154.28125,"MOBILE","Current","TX",false
179399,,"NZFM (2022) LIMITED PARTNERSHIP","EE65#",167.6125,"MOBILE","Current","TX",false
179396,249314,"NZFM (2022) LIMITED PARTNERSHIP","EE65",163.0125,"KAKARAMEA","Current","TX",false
179395,,"TIAKI PLANTATIONS COMPANY","EN213#",155.18125,"MOBILE","Current","TX",false
179394,,"TIAKI PLANTATIONS COMPANY","EN209#",155.13125,"MOBILE","Current","TX",false
179392,,"TIAKI PLANTATIONS COMPANY","EN187#",154.85625,"MOBILE","Current","TX",false
179391,,"TIAKI PLANTATIONS COMPANY","EN183#",154.80625,"MOBILE","Current","TX",false
179390,,"TIAKI PLANTATIONS COMPANY","EN177#",154.73125,"MOBILE","Current","TX",false
179389,,"TIAKI PLANTATIONS COMPANY","EN177#",154.73125,"MOBILE","Current","TX",false
179388,,"TIAKI PLANTATIONS COMPANY","EN171#",154.65625,"MOBILE","Current","TX",false
179387,,"TIAKI PLANTATIONS COMPANY","EN155#",154.45625,"MOBILE","Current","TX",false
179386,,"TIAKI PLANTATIONS COMPANY","EN153#",154.43125,"MOBILE","Current","TX",false
179385,,"TIAKI PLANTATIONS COMPANY","EN153#",154.43125,"MOBILE","Current","TX",false
179384,,"TIAKI PLANTATIONS COMPANY","EN149#",154.38125,"MOBILE","Current","TX",false
179383,,"TIAKI PLANTATIONS COMPANY","EN135#",154.20625,"MOBILE","Current","TX",false
179382,,"TIAKI PLANTATIONS COMPANY","EN133#",154.18125,"MOBILE","Current","TX",false
179381,,"TIAKI PLANTATIONS COMPANY","EN81#",155.93125,"MOBILE","Current","TX",false
179380,,"TIAKI PLANTATIONS COMPANY","EN53#",155.58125,"MOBILE","Current","TX",false
179378,249390,"TAUMATA PLANTATIONS LIMITED","EN163",152.775,"WOODHILL LOOKOUT","Current","TX",false
179377,249391,"TAUMATA PLANTATIONS LIMITED","EN77",151.7,"WHAKAMARU","Current","TX",false
179376,249384,"TAUMATA PLANTATIONS LIMITED","EN51",151.375,"MAROANUI","Current","TX",false
179375,249388,"TAUMATA PLANTATIONS LIMITED","EN51",151.375,"HIWIROA","Current","TX",false
179373,249392,"TAUMATA PLANTATIONS LIMITED","EN47",151.325,"POKATEA","Current","TX",false
179372,249386,"TAUMATA PLANTATIONS LIMITED","EN43",151.275,"WHAKAMARU","Current","TX",false
179371,249389,"TAUMATA PLANTATIONS LIMITED","EN33",151.15,"HIWIROA","Current","TX",false
179369,249385,"TAUMATA PLANTATIONS LIMITED","EN33",151.15,"MAROANUI","Current","TX",false
179367,249374,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN169",152.85,"TAUPIRI","Current","TX",false
179365,249375,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN165",152.8,"GALATEA","Current","TX",false
179364,249379,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN163",152.775,"MOERANGI","Current","TX",false
179363,249377,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN161",152.75,"TAUPIRI","Current","TX",false
179362,249378,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN149",152.6,"PUKEHINA LOOKOUT","Current","TX",false
179361,249380,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN147",152.575,"WAIRANGO","Current","TX",false
179360,249376,"KT1 Co Limited, KT2 Co Limited, NZSF Timber Investments (No 4) Limited","EN141",152.5,"RAINBOW MT","Current","TX",false
179359,249356,"TIAKI PLANTATIONS COMPANY","EN213",153.4,"MAKATITI DOME","Current","TX",false
179358,249357,"TIAKI PLANTATIONS COMPANY","EN209",153.35,"PUTAUAKI LOOKOUT","Current","TX",false
179356,249360,"TIAKI PLANTATIONS COMPANY","EN187",153.075,"MAKATITI DOME","Current","TX",false
179355,249359,"TIAKI PLANTATIONS COMPANY","EN183",153.025,"WAIOTAHI","Current","TX",false
179354,249365,"TIAKI PLANTATIONS COMPANY","EN177",152.95,"HIWIROA","Current","TX",false
179353,249361,"TIAKI PLANTATIONS COMPANY","EN177",152.95,"WAIOTAHI","Current","TX",false
179352,249363,"TIAKI PLANTATIONS COMPANY","EN171",152.875,"TAUHARA LOOKOUT","Current","TX",false
179351,249366,"TIAKI PLANTATIONS COMPANY","EN155",152.675,"KAIMANAWA","Current","TX",false
179350,249370,"TIAKI PLANTATIONS COMPANY","EN153",152.65,"HIWIROA","Current","TX",false
179349,249371,"TIAKI PLANTATIONS COMPANY","EN153",152.65,"KARANGAHAPE","Current","TX",false
179348,249364,"TIAKI PLANTATIONS COMPANY","EN149",152.6,"MURUPARA LOGYARD","Current","TX",false
179346,249369,"TIAKI PLANTATIONS COMPANY","EN135",152.425,"PUTAUAKI","Current","TX",false
179345,249368,"TIAKI PLANTATIONS COMPANY","EN133",152.4,"WAIRANGO","Current","TX",false
179344,249367,"TIAKI PLANTATIONS COMPANY","EN81",151.75,"WAIKAWA POINT","Current","TX",false
179343,249362,"TIAKI PLANTATIONS COMPANY","EN53",151.4,"PUTAUAKI LOOKOUT","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX86",153.55625,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX84",153.53125,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX80",153.48125,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX63",150.8375,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX61",150.8125,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX51",150.6875,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX19",150.2875,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX13",150.2125,"BAY OF PLENTY REGION","Current","TX",false
179342,249372,"TIAKI PLANTATIONS COMPANY","ENX11",150.1875,"BAY OF PLENTY REGION","Current","TX",false
179341,249438,"National Emergency Management Agency","ESX50",143.625,"TARARUA DISTRICT TLA","Current","TX",false
179341,249438,"National Emergency Management Agency","ESX50",143.625,"OPOTIKI DISTRICT TLA","Current","TX",false
179341,249438,"National Emergency Management Agency","ESX39",140.9875,"TARARUA DISTRICT TLA","Current","TX",false
179341,249438,"National Emergency Management Agency","ESX39",140.9875,"OPOTIKI DISTRICT TLA","Current","TX",false
179341,249438,"National Emergency Management Agency","ESX23",140.7875,"TARARUA DISTRICT TLA","Current","TX",false
179341,249438,"National Emergency Management Agency","ESX23",140.7875,"OPOTIKI DISTRICT TLA","Current","TX",false
179324,,"WI PERE TRUST","EE87#",167.8875,"MOBILE","Current","TX",false
179321,249288,"ROYAL NEW ZEALAND COASTGUARD INCORPORATED","J58C",450.1125,"RIVERTON COASTGUARD","Current","TX",false
179278,249716,"WI PERE TRUST","EE87",163.2875,"OTARA STATION","Current","TX",false
179237,249256,"D G GLENN LOGGING LIMITED","BWN10A",159.2125,"MOHAKA FOREST","Current","TX",false
179236,249257,"D G GLENN LOGGING LIMITED","BWN4A",159.1375,"MOHAKA FOREST","Current","TX",false
179235,249986,"HURUNUI LOGGING LIMITED","ENX20",150.3,"CANTERBURY REGION","Current","TX",false
179234,249255,"D G GLENN LOGGING LIMITED","BWN12A",159.2375,"MOHAKA FOREST","Current","TX",false
179207,249383,"NETWORK TASMAN LTD","FNX414",477.59375,"TASMAN AREA","Current","TX",false
179187,,"LYTTELTON PORT COMPANY LIMITED","TD449#",411.6125,"MOBILE","Current","TX",false
179186,,"LYTTELTON PORT COMPANY LIMITED","TD369#",410.6125,"MOBILE","Current","TX",false
179185,,"LYTTELTON PORT COMPANY LIMITED","TD409#",411.1125,"MOBILE","Current","TX",false
179178,250183,"New Zealand Qualifications Authority","FNX825",489.54375,"WELLINGTON REGION","Current","TX",false
179178,250183,"New Zealand Qualifications Authority","FNX781",488.99375,"WELLINGTON REGION","Current","TX",false
179178,250183,"New Zealand Qualifications Authority","FNX724",488.28125,"WELLINGTON REGION","Current","TX",false
179178,250183,"New Zealand Qualifications Authority","FNX634",483.65625,"WELLINGTON REGION","Current","TX",false
179178,250183,"New Zealand Qualifications Authority","FNX615",483.41875,"WELLINGTON REGION","Current","TX",false
179175,,"KAPITI COAST DISTRICT COUNCIL","DN237#",469.95625,"MOBILE","Current","TX",false
179173,249769,"KAPITI COAST DISTRICT COUNCIL","DN237",464.76875,"OTAKI","Current","TX",false
179172,,"ARATU FORESTS LIMITED","EN30#",155.29375,"MOBILE","Current","TX",false
179171,,"ARATU FORESTS LIMITED","EN146#",154.34375,"MOBILE","Current","TX",false
179170,,"ARATU FORESTS LIMITED","EN152#",154.41875,"MOBILE","Current","TX",false
179155,,"LYTTELTON PORT COMPANY LIMITED","TD329#",410.1125,"MOBILE","Current","TX",false
179147,250084,"EONFIBRE LIMITED","11G2#",11285.0,"CLARKS BEACH CENTRAL RBI (VF 64091397) OFF POLLOK WHARF RD","Current","TX",false
179146,250083,"EONFIBRE LIMITED","11G2",10755.0,"GLENBROOK","Current","TX",false
179145,,"TELETRONICS LIMITED","EE149#",168.6625,"MOBILE","Current","TX",false
179144,250154,"LYTTELTON PORT COMPANY LIMITED","TD409",419.1125,"PORTS OF LYTTELTON CITY CONTAINER DEPOT, 686 JONES RD, ROLLESTON","Current","TX",false
179143,250153,"LYTTELTON PORT COMPANY LIMITED","TD329",418.1125,"PORTS OF LYTTELTON CITY CONTAINER DEPOT, 686 JONES RD, ROLLESTON","Current","TX",false
179142,250152,"LYTTELTON PORT COMPANY LIMITED","TD369",418.6125,"PORTS OF LYTTELTON CONTAINER DEPOT, CHAPMANS RD, CHRISTCHURCH","Current","TX",false
179141,250151,"LYTTELTON PORT COMPANY LIMITED","TD449",419.6125,"PORTS OF LYTTELTON CONTAINER DEPOT, CHAPMANS RD, CHRISTCHURCH","Current","TX",false
179133,249286,"TELETRONICS LIMITED","EE149",164.0625,"RUATEA","Current","TX",false
179132,249232,"JUKEN NEW ZEALAND LIMITED","ENX84",153.53125,"WAIRARAPA AREA","Current","TX",false
179132,249232,"JUKEN NEW ZEALAND LIMITED","ENX63",150.8375,"WAIRARAPA AREA","Current","TX",false
179132,249232,"JUKEN NEW ZEALAND LIMITED","ENX20",150.3,"WAIRARAPA AREA","Current","TX",false
179130,249240,"TE RUNANGA O NGAI TAHU LIMITED","K6A1",920.25,"15 SHOW PLACE ADDINGTON","Current","TX",false
179126,,"VITAL LIMITED","EN81#",155.93125,"MOBILE","Current","TX",false
179125,249231,"VITAL LIMITED","EN81",151.75,"NORTH RANGE ROAD","Current","TX",false
179125,249231,"VITAL LIMITED","EN81",151.75,"NORMANDALE","Current","TX",false
179125,249231,"VITAL LIMITED","EN81",151.75,"MT ALEXANDER","Current","TX",false
179125,249231,"VITAL LIMITED","EN81",151.75,"BRYNDERWYN","Current","TX",false
179121,249230,"KORDIA LIMITED","11G3#",11325.0,"17.5 REDOUBT ROAD","Current","TX",false
179120,249229,"KORDIA LIMITED","11G3",10795.0,"88 HASTIE AVE, MANGERE","Current","TX",false
179116,,"SUMMIT RADIO SOLUTIONS LIMITED","DN238#",469.96875,"MOBILE","Current","TX",false
179113,,"SUMMIT RADIO SOLUTIONS LIMITED","DN36#",467.44375,"MOBILE","Current","TX",false
179110,,"VITAL LIMITED","EN139#",154.25625,"MOBILE","Current","TX",false
179109,249241,"VITAL LIMITED","EN139",152.475,"MARLEYS HILL","Current","TX",false
179103,249242,"SUMMIT RADIO SOLUTIONS LIMITED","DN36",462.25625,"WAIORAU SNOW FARM (CARDRONA)","Current","TX",false
179102,249934,"Taupo District Council","JL35B#",447.11875,"WHAREROA WATER TREATMENT","Current","TX",false
179101,249933,"Taupo District Council","JL35B#",447.11875,"OMORI-KURATAU POND","Current","TX",false
179100,249287,"CALDER STEWART PLANT LIMITED","EEX192",171.6125,"ALL SOUTH ISLAND","Current","TX",false
179100,249287,"CALDER STEWART PLANT LIMITED","EEX96",170.4125,"ALL SOUTH ISLAND","Current","TX",false
179100,249287,"CALDER STEWART PLANT LIMITED","EEX83",166.7375,"ALL SOUTH ISLAND","Current","TX",false
179100,249287,"CALDER STEWART PLANT LIMITED","EEX65",166.5125,"ALL SOUTH ISLAND","Current","TX",false
179100,249287,"CALDER STEWART PLANT LIMITED","EEX47",166.2875,"ALL SOUTH ISLAND","Current","TX",false
179099,249228,"RWB COMMUNICATIONS LIMITED","DNX45",461.78125,"ALL NEW ZEALAND","Current","TX",false
179099,249228,"RWB COMMUNICATIONS LIMITED","DNX31",461.60625,"ALL NEW ZEALAND","Current","TX",false
179099,249228,"RWB COMMUNICATIONS LIMITED","DNX27",461.55625,"ALL NEW ZEALAND","Current","TX",false
179099,249228,"RWB COMMUNICATIONS LIMITED","DNX23",461.50625,"ALL NEW ZEALAND","Current","TX",false
179099,249228,"RWB COMMUNICATIONS LIMITED","DNX17",458.61875,"ALL NEW ZEALAND","Current","TX",false
